date,long_tickers,short_tickers,gross_return,turnover_long,turnover_short,transaction_cost,net_return,model_name,cumulative_equity,cumulative_equity_gross
2025-12-01,"frozenset({'SIEMENS.NS', 'TVSMOTOR.NS', 'INDUSINDBK.NS', 'ZYDUSLIFE.NS', 'ABB.NS', 'SHRIRAMFIN.NS'})","frozenset({'LT.NS', 'COFORGE.NS', 'HINDUNILVR.NS', 'BAJFINANCE.NS', 'RELIANCE.NS', 'SUNPHARMA.NS'})",0.06101103312390961,0.5,0.8333333333333334,0.0013333333333333335,0.05967769979057628,RandomForest,1.081162075572304,1.1169148691792894
2026-01-01,"frozenset({'SIEMENS.NS', 'HINDALCO.NS', 'INDUSINDBK.NS', 'ZYDUSLIFE.NS', 'TRENT.NS', 'SHRIRAMFIN.NS'})","frozenset({'ASIANPAINT.NS', 'CIPLA.NS', 'MARUTI.NS', 'RELIANCE.NS', 'ITC.NS', 'VBL.NS'})",0.04915481320606881,0.3333333333333333,0.8333333333333334,0.0011666666666666668,0.04798814653940214,RandomForest,1.1330450396877119,1.171816610940878
2026-02-01,"frozenset({'COFORGE.NS', 'IOC.NS', 'INDUSINDBK.NS', 'ZYDUSLIFE.NS', 'TRENT.NS', 'SHRIRAMFIN.NS'})","frozenset({'PERSISTENT.NS', 'MPHASIS.NS', 'HAL.NS', 'TCS.NS', 'HCLTECH.NS', 'INFY.NS'})",-0.09691741353378705,0.3333333333333333,1.0,0.0013333333333333333,-0.09825074686712039,RandomForest,1.0217225183043082,1.0582471758725602
2026-03-01,"frozenset({'COFORGE.NS', 'HDFCBANK.NS', 'TRENT.NS', 'IOC.NS', 'ITC.NS', 'BPCL.NS'})","frozenset({'GODREJCP.NS', 'EICHERMOT.NS', 'BAJFINANCE.NS', 'INDUSINDBK.NS', 'VBL.NS', 'ULTRACEMCO.NS'})",-0.06140045760300365,0.5,1.0,0.0015,-0.06290045760300365,RandomForest,0.9574557043596739,0.9932703150168988
2026-04-01,"frozenset({'COFORGE.NS', 'TRENT.NS', 'IOC.NS', 'BPCL.NS', 'HCLTECH.NS', 'INFY.NS'})","frozenset({'BEL.NS', 'KOTAKBANK.NS', 'MARUTI.NS', 'INDUSINDBK.NS', 'M&M.NS', 'AXISBANK.NS'})",0.036530483032604144,0.3333333333333333,0.8333333333333334,0.0011666666666666668,0.035363816365937474,RandomForest,0.9913149920671688,1.0295549594064128
2026-05-01,"frozenset({'COFORGE.NS', 'HDFCBANK.NS', 'TRENT.NS', 'IOC.NS', 'BPCL.NS', 'INFY.NS'})","frozenset({'KOTAKBANK.NS', 'MARUTI.NS', 'BAJFINANCE.NS', 'INDUSINDBK.NS', 'M&M.NS', 'AXISBANK.NS'})",-0.015823946839625274,0.16666666666666666,0.16666666666666666,0.0003333333333333333,-0.01615728017295861,RandomForest,0.9752980380006853,1.0132633364602932
2026-06-01,"frozenset({'PERSISTENT.NS', 'COFORGE.NS', 'WIPRO.NS', 'TRENT.NS', 'IOC.NS', 'BPCL.NS'})","frozenset({'KOTAKBANK.NS', 'AXISBANK.NS', 'BAJFINANCE.NS', 'HAL.NS', 'INDUSINDBK.NS', 'GODREJCP.NS'})",0.04433611529587576,0.3333333333333333,0.3333333333333333,0.0006666666666666666,0.04366944862920909,RandomForest,1.0178887655693245,1.0581874965706803
2026-07-01,"frozenset({'PERSISTENT.NS', 'COFORGE.NS', 'TRENT.NS', 'IOC.NS', 'BPCL.NS', 'INFY.NS'})","frozenset({'HINDUNILVR.NS', 'MARUTI.NS', 'RELIANCE.NS', 'INDUSINDBK.NS', 'ITC.NS', 'SBIN.NS'})",0.05359831706475963,0.16666666666666666,0.8333333333333334,0.001,0.05259831706475963,RandomForest,1.0714280015973967,1.1149045655258398
2026-08-01,"frozenset({'PERSISTENT.NS', 'COFORGE.NS', 'TRENT.NS', 'IOC.NS', 'ZYDUSLIFE.NS', 'BPCL.NS'})","frozenset({'ONGC.NS', 'INFY.NS', 'INDUSINDBK.NS', 'ITC.NS', 'GODREJCP.NS', 'TCS.NS'})",-0.008777855608368506,0.16666666666666666,0.6666666666666666,0.0008333333333333333,-0.00961118894170184,RandomForest,1.061130304636614,1.1051180942325431
2023-10-01,"frozenset({'VBL.NS', 'TRENT.NS', 'BAJAJ-AUTO.NS', 'ADANIPORTS.NS', 'ABB.NS', 'COALINDIA.NS'})","frozenset({'TATACONSUM.NS', 'DIVISLAB.NS', 'WIPRO.NS', 'JSWSTEEL.NS', 'HAL.NS', 'SBIN.NS'})",0.047507128882650615,1.0,1.0,0.002,0.04550712888265061,XGBoost,1.0455071288826505,1.0475071288826505
